"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2022,"AVNERA CORPORATION",0,0,0,1,33,3178,CA,IRVINE,92618
2022,"AVNIL LLC",0,0,1,0,54,6538,GA,ALPHARETTA,30004
2022,"AVO MULTI AMP CORP DBA MEGGER",0,0,1,0,33,5916,CO,"FORT COLLINS",80525
2022,"AVOCADO BIKE LLC",1,0,0,0,33,3101,MO,WASHINGTON,63090
2022,"AVOMEEN LLC",1,0,0,0,54,8012,MI,"ANN ARBOR",48108
2022,"AVORO CAPITAL ADVISORS LLC",1,0,0,0,52,7403,NY,"NEW YORK",10012
2022,"AVPM MI PC 7 LLC DBA HEALING CARE",0,0,1,0,54,9709,MI,"ALLEN PARK",48101
2022,"AVPS TECHNOLOGIES INC",0,0,1,0,54,4542,GA,ALPHARETTA,30004
2022,"AVTECH TECHNOLOGY INC",1,0,0,0,61,1203,NJ,"S PLAINFIELD",07080
2022,"AVVENTIS INC",0,0,3,0,54,0077,NJ,EDISON,08820
2022,"AVVENTIS TECH INC",0,0,1,0,54,1251,TX,STAFFORD,77477
2022,"AVVO INC",0,0,3,0,51,9731,WA,SEATTLE,98101
2022,"AVX ANTENNA INC",0,1,0,0,33,1111,CA,"SAN DIEGO",92121
2022,"AWES ME INC",0,0,1,0,81,1560,CA,"MOUNTAIN VIEW",94041
2022,"AWESOME TECHNOLOGIES INC",1,0,0,0,54,0074,TX,DALLAS,75248
2022,"AWOIT SYSTEMS INC",0,0,1,0,54,5251,GA,ALPHARETTA,30004
2022,"AXALTA COATING SYSTEMS LLC",0,0,1,0,32,2102,PA,PHILADELPHIA,19103
2022,"AXALTA COATING SYSTEMS USA LLC",0,0,1,0,32,7630,PA,"GLEN MILLS",19342
2022,"AXCELIS TECHNOLOGIES INC",0,0,1,0,33,8596,MA,BEVERLY,01915
2022,"AXCELIS TECHNOLOGIES INC",0,0,1,0,54,8596,MA,BEVERLY,01915
2022,"AXCEND PHYSICAL THERAPY",0,0,1,0,62,6487,CA,"APPLE VALLEY",92308
2022,"AXELAAR INC",0,0,1,0,54,4066,VA,HERNDON,20171
2022,"AXELRAD CLINIC LLC",0,0,1,0,62,6221,TX,HOUSTON,77027
2022,"AXESS NORTH AMERICA INC",1,0,1,0,54,7306,TX,HOUSTON,77024
2022,"AXIA CONSULTING INC",0,0,1,0,54,0292,OH,COLUMBUS,43212
2022,"AXIADO CORPORATION",1,0,1,0,33,4158,CA,"SAN JOSE",95112
2022,"AXIO FINANCIAL LLC",1,0,0,0,52,8891,NY,"NEW YORK",10036
2022,"AXIOM SOFTWARE LABORATORIES INC",2,0,1,0,54,9835,NY,"NEW YORK",10006
2022,"AXIOM SYSTEMS INC",0,0,1,0,54,1822,MD,FREDERICK,21701
2022,"AXIOS INTERNATIONAL INC",1,0,0,0,54,2394,CA,"PLUMAS LAKE",95961
2022,"AXIS BUILDERS LLC",0,0,1,0,23,3353,TX,HOUSTON,77066
2022,"AXIS COMMUNITY HEALTH INC",1,0,0,0,62,2394,CA,PLEASANTON,94588
2022,"AXIS SPECIALTY U S SERVICES INC",0,0,1,0,52,0082,NY,"NEW YORK",10036
2022,"AXIS TECH INC",0,0,1,0,54,1436,VA,STERLING,20164
2022,"AXIS TECHNICAL GRP LLC",0,0,1,0,54,0534,CA,ANAHEIM,92805
2022,"AXISCADES INC",4,1,3,0,54,1444,IL,PEORIA,61614
2022,"AXIUM PACKAGING LLC",2,0,1,0,32,6363,OH,"NEW ALBANY",43054
2022,"AXLE INFORMATICS LLC",2,0,1,0,54,3966,MD,"NORTH BETHESDA",20852
2022,"AXLE INFORMATICS LLC",0,0,5,0,54,3966,MD,ROCKVILLE,20852
2022,"AXON ENTERPRISE INC",1,0,5,0,33,1227,WA,SEATTLE,98109
2022,"AXONIC CAPITAL LLC",0,0,1,0,52,8539,NY,"NEW YORK",10022
2022,"AXS GROUP LLC",1,0,1,0,71,4793,CA,"LOS ANGELES",90015
2022,"AXTRIA INC",1,0,32,0,54,2668,NJ,"BERKELEY HEIGHTS",07922
2022,"AXWAY INC",0,0,8,0,51,4866,AZ,SCOTTSDALE,85254
2022,"AXXESS CONSULT INC DBA AXXESS",1,0,0,0,54,0143,TX,DALLAS,75248
2022,"AYAR LABS INC",0,0,1,0,33,2481,CA,"SANTA CLARA",95054
2022,"AYC GROUP LLC",0,0,1,0,42,7986,TX,GARLAND,75042
2022,"AYERS SAINT GROSS INC",0,0,2,0,54,9570,MD,BALTIMORE,21230
2022,"AYLA TRADING LLC DBA DGMAX",0,0,1,0,54,6776,NY,"NEW YORK",10018
2022,"AZ SCIENCE CTR",1,0,0,0,71,0558,AZ,PHOENIX,85004
2022,"AZAVEA INC",0,0,2,0,54,9470,PA,PHILADELPHIA,19123
2022,"AZHVAS INC",0,0,1,0,54,2592,NJ,EDISON,08817
2022,"AZURE CONSULTING SERVICES",2,0,0,0,54,6862,NJ,EDISON,08817
2022,"AZURE MEDICAL INNOVATION CORPORATI",0,0,1,0,33,3098,TN,KNOXVILLE,37932
2022,"AZZUR GROUP DBA AZZUR IT LLC",0,0,1,0,54,4174,PA,HATBORO,19040
2022,"AZZUR GROUP DBA AZZUR OF NE LLC",1,0,1,0,54,3312,MA,WALTHAM,02452
2022,"B AND T GROUP",0,0,1,0,54,4683,OK,TULSA,74119
2022,"B BRAUN MEDICAL INC",0,0,1,0,33,6774,PA,BETHLEHEM,18018
2022,"B D G WRAP TITE INC",0,0,1,0,32,8559,OH,SOLON,44139
2022,"B H FOTO ELECTRONICS CORP",0,0,1,0,44,8071,NY,"NEW YORK",10001
2022,"B I G ARCHITECTURE D P C",0,0,1,0,54,8265,NY,BROOKLYN,11201
2022,"B YOND INC",0,0,5,0,54,7282,TX,FRISCO,75034
2022,"B&J WHOLESALE LLC",0,0,1,0,33,2776,TX,BROOKSHIRE,77423
2022,"B&L TESTING & BALANCING LLC",0,0,1,0,23,0428,NY,OCEANSIDE,11572
2022,"B&P MECHANICAL INC",1,0,0,0,23,0111,WI,APPLETON,54914
2022,"B/E AEROSPACE INC DBA COLLINS AERO",0,0,6,0,99,9796,FL,WELLINGTON,33414
2022,"B2B INFOSYS INC",1,0,0,0,54,2437,TX,AUSTIN,78750
2022,"B2BENABLE INC",1,0,0,0,54,9065,VA,ASHBURN,20147
2022,"B3 GROUP INC",0,0,1,0,54,6992,VA,HERNDON,20171
2022,"BA GROUP 2 LLC",0,0,1,0,54,3968,TX,DALLAS,75204
2022,"BAADER HELVEA INC",1,0,0,0,52,1107,NY,"NEW YORK",10170
2022,"BAANYAN SOFTWARE SERVICES INC",2,0,4,2,54,7796,NJ,EDISON,08817
2022,"BABATEK INC DBA IMPETUS",0,0,1,0,54,0266,NY,"STATEN ISLAND",10309
2022,"BABOQUIVARI UNIFIED SCHOOL DIST 40",3,0,0,0,61,8016,AZ,SELLS,85634
2022,"BABY TALK INC",1,0,0,0,62,1970,IL,DECATUR,62521
2022,"BACHEM AMERICAS INC",0,0,1,0,32,5001,CA,TORRANCE,90505
2022,"BACHI TECH CORPORATION",0,0,1,0,54,2294,NJ,HOBOKEN,07030
2022,"BACIO LLC",1,0,0,0,72,7600,DC,WASHINGTON,20001
2022,"BACK BASE USA INC",0,0,1,0,51,2576,GA,ATLANTA,30309
2022,"BACK N BALANCE",0,0,1,0,62,5900,TX,AUSTIN,78746
2022,"BACKCOUNTRY COM LLC",0,0,2,0,45,9954,UT,"PARK CITY",84098
2022,"BACKOFFICE ASSOCIATES LLC DBA SYNITI",1,0,0,0,51,4182,MA,NEEDHAM,02494
2022,"BACKOFFICE ASSOCIATES LLC DBA SYNITI",0,0,1,0,51,4182,MA,"NEEDHAM HEIGHTS",02494
2022,"BACKSTOP SOLUTIONS GROUP LLC",0,0,1,0,54,9997,IL,CHICAGO,60606
2022,"BACTOLAC PHARMACEUTICAL INC",1,0,1,0,32,9533,NY,HAUPPAUGE,11788
2022,"BADGER AND WINTERS GROUP INC",0,0,1,0,54,4026,NY,"NEW YORK",10022
2022,"BAE SYSTEMS TECH SOLNS & SVCS INC",0,0,4,0,54,6421,VA,"MC LEAN",22102
2022,"BAEBIES INC",0,0,1,0,99,2298,NC,DURHAM,27709
2022,"BAFFLE INC",0,0,2,0,51,7535,CA,"SANTA CLARA",95054
2022,"BAHA INDUSTRIES CORP DBA OPEN SYS",0,0,5,0,54,6270,NY,"NEW YORK",10018
2022,"BAHWAN CYBERTEK INC",3,0,4,0,54,1279,MA,NATICK,01760
2022,"BAIDU USA LLC",3,0,2,0,51,8790,CA,SUNNYVALE,94089
2022,"BAILLIE LUMBER CO LP",1,0,1,0,42,9224,NY,HAMBURG,14075
2022,"BAIM INSTITUTE FOR CLINICAL RESEAR",0,0,1,0,99,1077,MA,BOSTON,02215
2022,"BAIN & COMPANY INC",5,0,5,1,54,8322,MA,BOSTON,02116
2022,"BAIN & COMPANY INC",0,0,1,0,54,8322,MN,MINNEAPOLIS,55401
2022,"BAIN CAPITAL LP",0,0,1,0,52,1291,MA,BOSTON,02116
2022,"BAKER AND TAYLOR LLC",0,0,2,0,45,9974,NC,CHARLOTTE,28217
2022,"BAKER AND TAYLOR LLC",0,0,2,0,45,9974,NC,CHARLOTTE,28217
2022,"BAKER BOTTS LLP",0,0,1,0,54,5457,TX,HOUSTON,77002
2022,"BAKER CONCRETE CONSTRUCTION INC",0,0,1,0,23,7881,TX,HOUSTON,77060
2022,"BAKER DC LLC",1,0,0,0,23,7805,DC,WASHINGTON,20007
2022,"BAKER DONELSON BEARMAN CALDWELL &",0,0,1,0,54,7356,GA,ATLANTA,30326
2022,"BAKER ENGINEERING AND RISK CONSULT",0,0,1,0,54,3542,TX,"SAN ANTONIO",78218
2022,"BAKER HUGHES COMPANY",0,1,4,0,54,7995,TX,HOUSTON,77073
2022,"BAKER MCKENZIE CONSULTING LLC",0,0,1,0,54,3842,IL,CHICAGO,60601
2022,"BAKER MCKENZIE LLP",1,0,2,1,54,7456,IL,CHICAGO,60601
2022,"BAKER MCKENZIE LLP",1,0,0,0,54,7456,NY,"NEW YORK",10018
2022,"BAKER TECHNOLOGIES INC",0,0,1,0,54,9055,CO,DENVER,80205
2022,"BAKER TILLY US LLP",0,0,4,0,54,9910,IL,CHICAGO,60601
2022,"BALBIX INC",0,0,2,0,54,0392,CA,"SAN JOSE",95128
2022,"BALDERSON AND COMPANY",0,0,1,0,54,9250,IL,CHICAGO,60647
2022,"BALDINGER BAKERY LP",0,0,1,0,31,8245,MN,"SAINT PAUL",55106
2022,"BALDWIN AREA MEDICAL CENTER DBA WE",0,0,1,0,62,8526,WI,BALDWIN,54002
2022,"BALFOUR BEATTY CONSTRUCTION LLC",0,0,2,0,23,7180,TX,DALLAS,75201
2022,"BALITMORE AIRCOIL COMPANY",0,0,1,0,33,1722,MD,JESSUP,20794
2022,"BALLARD SPAHR LLP",0,0,1,0,54,2195,PA,PHILADELPHIA,19103
2022,"BALLINGER COMPANY",1,0,0,0,54,3492,PA,PHILADELPHIA,19107
2022,"BALSAM BRANDS INC",0,0,1,0,52,5205,CA,"REDWOOD CITY",94063
2022,"BALSAM BRANDS INC",0,0,1,0,52,5205,ID,BOISE,83702
2022,"BALTA US INC",1,0,0,0,31,8775,GA,ROME,30161
2022,"BALTIMORE COUNTRY CLUB",0,0,1,0,71,6190,MD,BALTIMORE,21210
2022,"BALYASNY ASSET MANAGEMENT L P",1,0,12,0,52,6492,IL,CHICAGO,60606
2022,"BAMBOO TECHNOLOGIES INC",0,0,1,0,54,4263,WA,SEATTLE,98103
2022,"BAMIA 2 LLC",0,1,0,0,49,6239,FL,MIAMI,33130
2022,"BAMIA 2 LLC",0,0,0,1,49,6239,FL,MIAMI,33131
2022,"BAMIA 2 LLC",0,0,2,0,54,6239,FL,MIAMI,33131
2022,"BAMO INC",0,0,1,0,54,6577,CA,"SAN FRANCISCO",94103
2022,"BANANA EXCHANGE LLC PRIMARY OFC IN",1,0,0,0,54,4809,NY,"NEW YORK",10017
2022,"BANATTI LLC DBA CORE LANE TECHNOLO",0,0,1,0,51,2663,CA,"SANTA ANA",92706
2022,"BANC OF CALIFORNIA",0,0,1,0,52,7013,CA,"SANTA ANA",92707
2022,"BANCO ITAU INTERNATIONAL",0,0,1,0,52,8669,FL,MIAMI,33131
2022,"BANDCAMP INC",0,0,1,0,51,2034,CA,OAKLAND,94612
2022,"BANDWIDTH INC",0,0,4,0,51,2657,NC,RALEIGH,27606
2022,"BANGOR SAVINGS BANK",0,0,1,0,52,4610,ME,BANGOR,04401
2022,"BANK OF AMERICA CORPORATION",0,0,2,0,52,6609,NC,CHARLOTTE,28255
2022,"BANK OF AMERICA NA",11,1,119,1,52,7665,NC,CHARLOTTE,28255
2022,"BANK OF CHINA",4,0,13,0,52,0509,NY,"NEW YORK",10018
2022,"BANK OF HI",0,0,1,0,52,3900,HI,HONOLULU,96846
2022,"BANK OF MONTREAL U S",0,0,1,0,52,1092,IL,CHICAGO,60603
2022,"BANK OF NOVA SCOTIA",0,0,4,0,52,1099,NY,"NEW YORK",10281
2022,"BANK OF THE WEST",0,0,1,0,52,5440,CA,"SAN FRANCISCO",94104
2022,"BANK OF THE WEST",0,0,10,0,52,5440,CA,"SAN RAMON",94583
2022,"BANK OF UTAH",1,0,0,0,52,8467,UT,OGDEN,84401
2022,"BANK OZK",2,0,1,0,52,0170,AR,"LITTLE ROCK",72223
2022,"BANKERS HEALTHCARE GROUP LLC",1,0,0,0,54,6686,FL,DAVIE,33324
2022,"BANKERS HEALTHCARE GROUP LLC",0,0,6,1,54,6686,FL,"FORT LAUDERDALE",33324
2022,"BANKING SOFT SOLUTIONS LLC",8,0,0,0,54,1802,OH,"LEWIS CENTER",43035
2022,"BANKRUPTCY MGMT SOLUTIONS INC D/B/",0,0,1,0,54,7528,CA,IRVINE,92606
2022,"BANKUNITED N A",0,0,1,0,52,7289,FL,HIALEAH,33016
2022,"BANNER HEALTH",5,0,2,0,62,3470,AZ,PHOENIX,85012
2022,"BANNER LIFE INSURANCE CO",0,0,1,0,52,6145,MD,FREDERICK,21704
2022,"BANNER MEDICAL GROUP",1,0,1,0,62,2830,AZ,PHOENIX,85012
2022,"BANNER UNIVERSITY MEDICAL GROUP",2,0,0,0,62,8258,AZ,PHOENIX,85012
2022,"BAPS INVESTORS GROUP LLC D/B/A MID",1,0,0,0,32,9865,IL,"ROLLING MDWS",60008
2022,"BAPTIST HEALTH GROUP",9,0,0,0,62,6856,AR,"LITTLE ROCK",72205
2022,"BAPTIST HEALTH SOUTH FLORIDA INC",0,0,5,0,62,7668,FL,"CORAL GABLES",33146
2022,"BAPTIST HEALTH SOUTH FLORIDA INC",0,0,3,0,62,7668,FL,MIAMI,33146
2022,"BAPTIST HEALTH SOUTH FLORIDA INC",0,0,1,0,62,7668,FL,MIAMI,33156
2022,"BAR BAKERS LLC",0,0,1,0,31,8421,CA,"LOS ALAMITOS",90720
2022,"BARBACANE THORNTON & COMPANY LLP",1,0,0,0,54,9493,DE,WILMINGTON,19810
2022,"BARBARA ANN KARMANOS CANCER INSTIT",1,0,0,0,62,3280,MI,DETROIT,48201
2022,"BARCLAYS BANK DELAWARE",1,0,14,0,52,7970,NY,"NEW YORK",10019
2022,"BARCLAYS BANK PLC",1,0,0,0,52,2190,NY,"NEW YORK",10019
2022,"BARCLAYS CAPITAL INC",12,0,14,0,52,1656,NY,"NEW YORK",10019
2022,"BARCLAYS SERVICES CORP",15,0,81,0,52,4398,NY,"NEW YORK",10019
2022,"BARCLAYS SERVICES LLC",3,0,18,0,52,7971,NY,"NEW YORK",10019
2022,"BARCO INC",1,0,0,0,33,0126,GA,DULUTH,30097
2022,"BARD COLLEGE AT SIMON S ROCK",0,0,1,0,61,3034,MA,CAMBRIDGE,02138
2022,"BARD COLLEGE AT SIMON S ROCK",1,1,0,0,61,3034,MA,"GREAT BARRINGTON",01230
2022,"BARINGS LLC",1,0,3,0,52,4477,NC,CHARLOTTE,28202
2022,"BARKAWI MANAGEMENT CONSULTANTS LP",0,0,1,0,54,0173,NJ,"SHORT HILLS",07078
2022,"BARNABAS HLTH MEDICAL GRP P C",0,0,1,0,62,6007,NJ,"WEST ORANGE",07052
2022,"BARNABAS HLTH MEDICAL GRP P C",2,0,0,0,56,6007,NJ,"WEST ORANGE",07052
2022,"BARNARD COLLEGE",0,0,1,0,61,8149,NY,"NEW YORK",10027
2022,"BARNES AND THORNBURG LLP",0,0,0,1,54,0596,IN,"SOUTH BEND",46601
2022,"BARNES DESIGN GROUP",1,0,0,0,54,4213,VA,"VIRGINIA BCH",23452
2022,"BARNES JEWISH HOSPITAL",0,0,1,0,62,9937,MO,"SAINT LOUIS",63110
2022,"BARNUM MECHANICAL INC",1,0,0,0,23,6785,CA,LOOMIS,95650
2022,"BARON AND BARON LLP",0,0,1,0,54,5125,NY,"NEW YORK",10016
2022,"BARON APP INC D B A CAMEO",0,0,1,0,51,3299,IL,CHICAGO,60611
2022,"BARR CREDIT SERVICES INC",0,0,1,0,52,6481,AZ,TUCSON,85714
2022,"BARRACUDA FX LLC",1,0,0,0,54,0020,NY,"NEW YORK",10105
2022,"BARRACUDA NETWORKS INC",0,0,4,0,33,0411,CA,CAMPBELL,95008
2022,"BARRIER CABLE SYSTEMS INC",0,1,0,0,56,4198,VA,MIDLAND,22728
2022,"BARRY WEHMILLER COMPANIES INC",0,0,1,0,33,2560,MO,"SAINT LOUIS",63105
2022,"BARTEC US CORPORATION",0,0,1,0,99,9375,TX,HOUSTON,77073
2022,"BARTON LLP",0,0,1,0,54,1518,NY,"NEW YORK",10017
2022,"BARUCH COLLEGE",1,0,0,0,61,8033,NY,"NEW YORK",10010
2022,"BASF CORPORATION",0,0,1,0,42,0809,NJ,"FLORHAM PARK",07932
2022,"BASIS TECHNOLOGIES INC",0,0,1,0,54,6242,IL,CHICAGO,60602
2022,"BASLEE ENGINEERING SOLNS BES INC",1,0,0,0,54,2028,FL,TAMPA,33647
2022,"BASM TECHNOLOGIES INC",1,0,0,0,54,6533,PA,"CHADDS FORD",19317
2022,"BASS MEDICAL GROUP",1,0,0,0,62,5608,CA,"WALNUT CREEK",94598
2022,"BASS PRO LLC",1,0,2,0,45,9775,MO,SPRINGFIELD,65898
2022,"BASTIAN SOLUTIONS LLC",0,0,1,0,33,4131,IN,INDIANAPOLIS,46290
2022,"BASTOLA ACCOUNTING & FINANCIAL SER",1,0,0,0,54,1833,MD,GAITHERSBURG,20879
2022,"BASWARE INC",0,0,1,0,54,3758,SC,"FORT MILL",29707
2022,"BAT CONSERVATION INTL",1,0,0,0,81,3144,DC,WASHINGTON,20005
2022,"BATESVILLE COMMUNITY SCHOOL CORP",1,0,0,0,61,3045,IN,BATESVILLE,47006
2022,"BATON ROUGE CLINIC AMC",0,0,1,0,62,1417,LA,"BATON ROUGE",70808
2022,"BATTELLE ENERGY ALLIANCE LLC",4,0,5,0,22,8324,ID,"IDAHO FALLS",83415
2022,"BATTELLE MEMORIAL INSTITUTE",1,0,0,0,54,9424,WA,RICHLAND,99354
2022,"BATTELLE MEMORIAL INSTITUTE",0,0,1,0,54,9427,OH,COLUMBUS,43201
2022,"BATTELLE MEMORIAL INSTITUTE",9,0,16,0,54,9427,WA,RICHLAND,99354
2022,"BATTERIES PLUS LLC",0,0,1,0,44,3248,WI,HARTLAND,53029
2022,"BATTLE MOUNTAIN GENERAL HOSPITAL",1,0,0,0,62,6024,NV,"BATTLE MOUNTAIN",89820
2022,"BAUER COMPRESSORS INC",0,0,1,0,54,9520,VA,NORFOLK,23502
2022,"BAUMANN CONSULTING INC",0,0,1,0,54,4790,DC,WASHINGTON,20005
2022,"BAUSCH ADVANCED TECHNOLOGIES INC",1,0,0,0,33,6151,CT,CLINTON,06413
2022,"BAUSCH HEALTH US LLC",2,0,1,1,32,9894,NJ,BRIDGEWATER,08807
2022,"BAUSCH LOMB AMERICAS INC",0,0,4,0,32,9919,NJ,BRIDGEWATER,08807
2022,"BAVE TECHNOLOGIES INC",0,0,2,0,54,7924,TX,AUSTIN,78750
2022,"BAXTER HEALTHCARE CORPORATION",0,0,1,0,33,4143,IL,DEERFIELD,60015
2022,"BAY AREA COMPLIANCE LABORATORIES C",1,0,0,0,54,2546,CA,SUNNYVALE,94089
2022,"BAY AREA COUNSELING & CONSULTATION",0,0,1,0,62,6645,MD,"GLEN BURNIE",21061
2022,"BAY AREA ENVIRONMENTAL RESEARCH IN",0,0,2,0,54,6058,CA,"MOFFETT FIELD",94035
2022,"BAY AREA ENVIRONMENTAL RESEARCH IN",0,0,1,0,54,6058,CA,"MOUNTAIN VIEW",94035
2022,"BAY STATE MILLING COMPANY",0,0,1,0,42,1850,MA,QUINCY,02169
2022,"BAYARD ADVERTISING AGENCY INC",0,0,1,0,54,5907,NY,"NEW YORK",10018
2022,"BAYER CROPSCIENCE LP",0,0,2,0,32,4873,MO,"SAINT LOUIS",63141
2022,"BAYER CROPSCIENCE LP",1,0,2,0,32,4873,MO,"SAINT LOUIS",63167
2022,"BAYER RESEARCH AND DEVELOPMENT SER",0,0,3,0,32,6278,MO,"SAINT LOUIS",63141
2022,"BAYER RESEARCH AND DEVELOPMENT SER",3,0,6,0,32,6278,MO,"SAINT LOUIS",63167
2022,"BAYER U S LLC",0,0,1,0,32,3779,MO,CHESTERFIELD,63017
2022,"BAYER U S LLC",0,0,1,0,54,3779,MO,"SAINT LOUIS",63141
2022,"BAYER U S LLC",3,0,16,0,32,3779,MO,"SAINT LOUIS",63167
2022,"BAYER U S LLC",0,0,5,0,32,3779,NJ,WHIPPANY,07981
2022,"BAYHEALTH MEDICAL CENTER INC",1,0,0,0,62,4318,DE,DOVER,19901
2022,"BAYLOR COLLEGE OF MEDICINE",19,0,13,0,61,3878,TX,HOUSTON,77030
2022,"BAYLOR RESEARCH INSTITUTE DBA BAYL",0,0,1,0,54,1898,TX,DALLAS,75204
2022,"BAYLOR SCOTT & WHITE HEALTH",0,0,1,0,62,1350,TX,DALLAS,75201
2022,"BAYLOR SCOTT & WHITE HEALTH",0,0,1,0,62,1350,TX,DALLAS,75246
2022,"BAYLOR UNIVERSITY",1,0,1,0,61,9753,TX,WACO,76798
2022,"BAYONE SOLUTIONS INC",3,0,1,0,54,0507,CA,PLEASANTON,94588
2022,"BAYSER INC",0,0,1,0,54,0624,IL,SKOKIE,60076
2022,"BAYSTATE MEDICAL CENTER INC",1,0,2,0,62,0311,MA,SPRINGFIELD,01199
2022,"BAYSTATE MEDICAL PRACTICES INC",1,0,3,0,62,8373,MA,SPRINGFIELD,01199
2022,"BAYTEK INTERNATIONAL INC",0,0,1,0,33,8522,TX,"CORPUS CHRISTI",78401
2022,"BAYVIEW ASSET MANAGEMENT",1,0,0,0,52,1971,FL,"CORAL GABLES",33146
2022,"BAYVIEW PHYSICIAN SERVICES P C",0,0,1,0,62,5397,VA,CHESAPEAKE,23321
2022,"BAYWA R E SOLAR PROJECTS LLC",0,0,2,0,23,6725,CA,IRVINE,92612
2022,"BAYWOOD HOTELS INC",0,0,1,0,72,3874,MD,COLUMBIA,21046
2022,"BB & M ARCHITECTURE PLLC",1,0,0,0,54,3230,NC,CHARLOTTE,28208
2022,"BBDO USA LLC",0,0,1,0,54,7312,NY,"NEW YORK",10019
2022,"BBON CAPITAL LLC",0,0,1,0,52,4813,TX,VENUS,76084
2022,"BBVA USA",2,0,0,0,52,6286,AL,BIRMINGHAM,35233
2022,"BC PARTNERS ADVISORS LP",0,0,1,0,52,3134,NY,"NEW YORK",10022
2022,"BCC ENGINEERING LLC",0,0,2,0,54,0100,FL,MIAMI,33173
2022,"BCRR RX INC",1,0,0,0,44,6998,TX,NEDERLAND,77627
2022,"BCS AUTOMOTIVE INTERFACE SOLUTIONS",0,0,3,0,33,1700,MI,"FARMINGTON HILLS",48331
2022,"BCS STONE AND CABINETS INC",1,0,0,0,42,7560,TX,"FARMERS BRNCH",75234
2022,"BCT ARCHITECTS LLC DBA BCT DESIGN",0,0,1,0,54,1969,MD,BALTIMORE,21201
2022,"BD&K FOODS LLC D B A CHAIRMANS FOO",1,0,0,0,31,4122,GA,COLUMBUS,31901
2022,"BDG MEDIA INC",0,0,1,0,51,4752,NY,"NEW YORK",10010
2022,"BDIPLUS INC",0,0,2,0,54,6712,NY,"NEW YORK",10007
2022,"BDO DIGITAL LLC",0,0,1,0,54,5224,IL,CHICAGO,60611
2022,"BDO USA LLP",3,0,29,0,54,1590,IL,CHICAGO,60611
2022,"BDSJ TECH CORP DBA CELLMIGO",0,1,0,0,99,1773,NY,"NEW HYDE PARK",11040
2022,"BDSN INTERNATIONAL INC",7,0,0,0,54,3423,NJ,MAHWAH,07495
2022,"BEACHBODY LLC",0,0,4,0,81,7599,CA,"SANTA MONICA",90404
2022,"BEACON DENTAL HEALTH MGT LLC",0,0,1,0,56,5216,MA,BOSTON,02116
2022,"BEACON HEALTHCARE SYSTEMS INC",1,0,0,0,54,9308,CA,"HUNTINGTON BEACH",92648
2022,"BEACON HILL STAFFING GROUP LLC",1,0,13,0,56,6741,MA,BOSTON,02108
2022,"BEACON PLATFORM INCORPORATED",0,0,1,0,54,4783,NY,"NEW YORK",10004
2022,"BEACON TECH INC",0,0,1,0,51,5462,MA,REVERE,02151
2022,"BEACONFIRE SOLUTION INC",2,0,0,0,54,4065,NJ,"EAST WINDSOR",08520
2022,"BEACONFIRE STAFFING SOLUTIONS INC",1,0,0,0,56,5625,NJ,"EAST WINDSOR",08520
2022,"BEALS CUNNINGHAM ADVERTISING AGENC",0,0,1,0,54,7241,OK,"OKLAHOMA CITY",73131
2022,"BEAM THERAPEUTICS INC",0,0,1,0,99,8376,MA,CAMBRIDGE,02139
2022,"BEAM4D ENTERPRISES LLC",0,0,1,0,54,3578,FL,SARASOTA,34240
2022,"BEAN INFOSYSTEMS LLC",1,0,0,0,54,2262,TX,MCKINNEY,75070
2022,"BEAR FLAG ROBOTICS INC",1,0,0,0,51,8779,CA,NEWARK,94560
2022,"BEAR ROBOTICS INC",0,0,1,0,33,8110,CA,"REDWOOD CITY",94063
2022,"BEAUMONT INDEPENDENT SCH DIST",2,1,0,0,61,0317,TX,BEAUMONT,77706
2022,"BEAUTY AVENUES LLC",0,0,1,0,44,0857,OH,COLUMBUS,43230
2022,"BEAVER-VISITEC INTL INC DBA BVI ME",0,0,1,0,33,8496,MA,WALTHAM,02451
2022,"BECHTEL ENERGY INC BECHTEL OIL GAS",0,0,1,0,52,4069,TX,HOUSTON,77056
2022,"BECHTEL ENERGY INC BECHTEL OIL GAS",1,0,9,1,54,4069,TX,HOUSTON,77056
2022,"BECHTEL ENTERPRISES INC",0,0,1,0,52,1990,VA,RESTON,20190
2022,"BECHTEL GLOBAL CORPORATION",0,0,2,0,54,8899,VA,RESTON,20190
2022,"BECKMAN COULTER INC",5,0,9,0,33,0600,CA,BREA,92821
2022,"BECKMAN RESEARCH INSTITUTE OF THE",8,0,5,0,54,2210,CA,DUARTE,91010
2022,"BECO ASSET MANAGEMENT LLC",1,0,0,0,23,0399,VA,CHESAPEAKE,23320
2022,"BECTON DICKINSON AND COMPANY",2,0,27,2,33,0120,NJ,"FRANKLIN LAKES",07417
2022,"BECTON DICKINSON AND COMPANY",3,0,0,0,33,0120,NJ,"FRANKLIN LKS",07417
2022,"BECTRAN INC",1,0,0,0,54,9348,IL,SCHAUMBURG,60173
2022,"BED BATH BEYOND INC",0,0,15,0,44,0488,NJ,UNION,07083
2022,"BED BATH BEYOND INC",0,0,1,0,44,0488,NJ,UNION,07083
2022,"BEDDING ACQUISITION LLC DBA HOLLAN",0,0,1,0,33,0292,FL,"BOCA RATON",33431
2022,"BEDROCK LABS INC",0,0,1,0,54,8288,CA,"MENLO PARK",94025
